Latitude,Longitude
38.5521,-92.1991
38.55242,-92.19861
38.55267,-92.19813000000002
38.5528,-92.19774999999999
38.55294,-92.19729
38.55301,-92.19709
38.55312,-92.19693
38.55328,-92.19676
38.55352,-92.19678999999999
38.55391,-92.19769999999998
38.5541,-92.19812
38.55418,-92.19819999999999
38.55425,-92.19819999999999
38.55433,-92.19817000000001
38.5544,-92.19807
38.55471,-92.19743
38.55526,-92.19622
38.55546,-92.19589000000001
38.55566,-92.19557000000002
38.56082,-92.18956
38.56082,-92.18955
38.56257,-92.18729000000002
38.5628,-92.18708000000001
38.56305,-92.18693
38.56377,-92.18682
38.56414,-92.18674000000002
38.56452,-92.18662000000002
38.56536,-92.18624000000001
38.56553,-92.18607000000002
38.56557,-92.18594
38.56564,-92.18568000000002
38.5658,-92.18482
38.56589,-92.18457999999998
38.56603,-92.18442
38.56619,-92.18433
38.56677,-92.18423
38.56699,-92.18409
38.56716,-92.18394000000001
38.57304,-92.17693
38.57446,-92.17528999999999
38.57645,-92.17295999999999
38.57749,-92.17178
38.5779,-92.17131999999999
38.5781,-92.17131000000001
38.57853,-92.17190999999998
38.5787,-92.17202
38.57883,-92.17201000000001
38.57908,-92.17188
38.57933,-92.17184000000002
38.57955,-92.17189000000002
38.57975,-92.17201000000001
38.57998,-92.17231
38.58007,-92.17257999999998
38.58009,-92.17283999999999
38.58002,-92.17334999999999
38.57999,-92.17373000000002
38.58001,-92.17388
38.58005,-92.17400000000001
38.58219,-92.17696999999998
38.5844,-92.18013999999998
38.58454,-92.18028
38.5847,-92.18035999999998
38.58489,-92.18034999999999
38.58541,-92.18017
38.58554,-92.18009000000001
38.58569,-92.17998
38.58611,-92.17952000000001
38.58948,-92.17632999999999
38.59274,-92.17337000000001
38.59355,-92.1726
38.59653,-92.16987
38.59812,-92.16831000000001
38.59862,-92.1678
38.59883,-92.16750999999999
38.59907,-92.16716
38.59924,-92.16686
38.59938,-92.16653
38.59948,-92.16625000000001
38.59955,-92.16585000000001
38.59957,-92.16537
38.59955,-92.16488
38.59943,-92.16395000000001
38.59904,-92.16209000000001
38.598,-92.15824000000001
38.59775,-92.15716000000001
38.59757,-92.15621
38.59747,-92.15539999999999
38.59698,-92.15007
38.5965,-92.14509
38.59639,-92.14428000000001
38.59621,-92.14342000000001
38.59595,-92.14255999999999
38.59564,-92.14171
38.58749,-92.12478
38.58699,-92.12355000000001
38.58431,-92.11629000000001
38.58391,-92.11485999999999
38.58064,-92.09974
38.58043,-92.09819999999999
38.58031,-92.09672000000001
38.58027,-92.09541
38.58077,-92.08107
38.58095,-92.07852
38.58277,-92.05812999999999
38.58296,-92.05681
38.58375,-92.05335000000001
38.58398,-92.05206
38.58433,-92.04977
38.58486,-92.04755
38.5856,-92.04472
38.58693,-92.03855
38.58705,-92.03755
38.58695,-92.03381
38.58708,-92.03255999999999
38.58738,-92.03108
38.58777,-92.02987
38.58961,-92.02555
38.59011,-92.02428999999998
38.59112,-92.02137000000001
38.59153,-92.02007
38.59189,-92.01915
38.59475,-92.01333000000001
38.59516,-92.01241
38.59634,-92.00937
38.59681,-92.00824
38.59805,-92.00561
38.59904,-92.00353
38.59945,-92.00247
38.60153,-91.99706000000001
38.60187,-91.99628
38.60228,-91.99555000000001
38.60751,-91.98712999999999
38.60788,-91.98645999999999
38.60817,-91.98585
38.61085,-91.97986
38.61136,-91.97861
38.6118,-91.97712
38.61201,-91.97655
38.61227,-91.97597000000002
38.61547,-91.96981999999998
38.61576,-91.96919
38.61634,-91.96751999999999
38.6177,-91.96351
38.61826,-91.96205000000001
38.61966,-91.95910000000001
38.62159,-91.95527
38.62195,-91.95457999999999
38.6223,-91.95402999999999
38.6244,-91.95146999999999
38.62498,-91.95068000000002
38.62556,-91.94965999999999
38.62714,-91.94646000000002
38.62785,-91.94498
38.62906,-91.94204000000001
38.62942,-91.94134
38.62991,-91.94063000000001
38.63039,-91.94011999999999
38.63097,-91.93966
38.63146,-91.93937
38.63207,-91.93916
38.6346,-91.93865
38.63507,-91.93844
38.63554,-91.93803
38.63587,-91.93755
38.63736,-91.93438999999999
38.63787,-91.93348
38.63977,-91.9303
38.64119,-91.92776000000001
38.6439,-91.92331
38.64454,-91.92247
38.64529,-91.92165
38.6474,-91.91967
38.64796,-91.91907999999998
38.64862,-91.91827000000001
38.6518,-91.91371
38.65236,-91.91274
38.65277,-91.91194
38.65423,-91.90869000000001
38.65467,-91.90774999999999
38.6589,-91.89999999999999
38.65945,-91.89908
38.66345,-91.89337
38.66454,-91.89171000000002
38.66531,-91.89046
38.66572,-91.88966999999998
38.66617,-91.88866000000002
38.66785,-91.88448
38.66836,-91.88312999999999
38.66853,-91.88254000000002
38.6686,-91.88198
38.6686,-91.88136
38.66859,-91.87785
38.66861,-91.87730999999999
38.66866,-91.87684
38.66878,-91.87639
38.66899,-91.87589
38.66925,-91.87545
38.67006,-91.87458
38.67044,-91.87411
38.67372,-91.86830999999999
38.67409,-91.86770999999999
38.67449,-91.86723000000001
38.6749,-91.8669
38.67707,-91.86542999999999
38.67759,-91.86492999999999
38.67796,-91.86445000000001
38.6802,-91.86042000000002
38.6808,-91.85941
38.68139,-91.85854999999998
38.68654,-91.85183000000001
38.68695,-91.85115999999998
38.68723,-91.85056
38.69404,-91.83524999999999
38.69623,-91.83094
38.69669,-91.82995
38.69704,-91.8289
38.69801,-91.82501000000002
38.70705,-91.79375
38.7072,-91.79304999999999
38.70728,-91.79227
38.70744,-91.78386999999999
38.70739,-91.78311999999998
38.70728,-91.78247
38.70712,-91.78191
38.7048,-91.77515
38.70465,-91.77439000000001
38.70462,-91.77375000000001
38.70468,-91.77309
38.70531,-91.76962
38.70536,-91.76902
38.70534,-91.76846999999999
38.70513,-91.76685000000001
38.70507,-91.76615
38.7051,-91.76549999999999
38.70519,-91.76486
38.70535,-91.76427000000001
38.70822,-91.75624000000001
38.7085,-91.75544000000001
38.70861,-91.75496
38.70868,-91.75443999999999
38.70871,-91.75386
38.70868,-91.75336
38.70859,-91.75283
38.70705,-91.7465
38.70695,-91.74585
38.70699,-91.74527000000001
38.70712,-91.74472
38.70734,-91.74426
38.70755,-91.74392
38.70781,-91.74359999999999
38.7081,-91.74335000000001
38.70994,-91.74213
38.71045,-91.74167
38.71093,-91.74114999999999
38.71132,-91.74057000000001
38.71162,-91.74
38.71187,-91.73939
38.71246,-91.73774
38.71255,-91.73733
38.71258,-91.73681000000002
38.71254,-91.73637999999998
38.71247,-91.73606
38.71229,-91.73557
38.71086,-91.73219
38.71064,-91.73152
38.71053,-91.73083
38.71015,-91.72677
38.71013,-91.72614000000002
38.71023,-91.72495000000001
38.71032,-91.72373
38.71042,-91.72147999999999
38.71114,-91.71596
38.71123,-91.71550000000001
38.71149,-91.71485
38.71179,-91.71451
38.71211,-91.71432
38.71271,-91.71419000000002
38.71313,-91.71408
38.71361,-91.71386999999999
38.71396,-91.71357
38.7143,-91.71322000000001
38.71455,-91.71289
38.71473,-91.71252999999999
38.71484,-91.71205000000001
38.71488,-91.71157
38.7149,-91.71087
38.71498,-91.71046
38.71518,-91.70996
38.71544,-91.70964000000001
38.71565,-91.70944
38.71601,-91.70922
38.71719,-91.70865000000001
38.71868,-91.70803000000001
38.71907,-91.70777
38.7201,-91.70688
38.72042,-91.70672
38.72182,-91.70640999999999
38.72219,-91.70627
38.72264,-91.706
38.72453,-91.70487
38.72467,-91.70472
38.72472,-91.7046
38.72473,-91.70440000000002
38.72466,-91.7029
38.7246,-91.70238999999999
38.72454,-91.70201999999999
38.72442,-91.70179000000002
38.72389,-91.70086999999998
38.72375,-91.70052000000001
38.72365,-91.70007
38.72358,-91.69916000000001
38.72357,-91.69851999999999
38.72353,-91.69813999999998
38.72345,-91.69768000000002
38.7229,-91.69508
38.72274,-91.69443
38.7226,-91.69397000000001
38.72249,-91.69365000000001
38.72127,-91.69150999999999
38.721,-91.69110000000001
38.72062,-91.69077
38.71876,-91.68976000000001
38.71836,-91.68949000000001
38.71803,-91.68913999999998
38.71781,-91.68876
38.7176,-91.68824999999998
38.7175,-91.68772
38.71749,-91.68725000000001
38.71761,-91.6867
38.71918,-91.68254
38.71928,-91.68217
38.71933,-91.68176
38.71936,-91.68075
38.71943,-91.67986000000001
38.7195,-91.67840999999999
38.71946,-91.67784000000002
38.71926,-91.67664000000001
38.7192,-91.67609
38.71922,-91.67561000000002
38.7193,-91.67524
38.71946,-91.67489000000002
38.7196,-91.67461999999999
38.72046,-91.67366
38.72058,-91.67336
38.72066,-91.67299
38.72065,-91.67253
38.72059,-91.67225000000001
38.72052,-91.67197
38.72026,-91.67153
38.71949,-91.67022999999999
38.71933,-91.66984999999998
38.71919,-91.66928000000002
38.71915,-91.66847
38.7191,-91.66802
38.71899,-91.66764000000001
38.71794,-91.66565
38.71779,-91.66523000000001
38.71768,-91.66472000000002
38.71746,-91.66199999999999
38.71746,-91.66131
38.71798,-91.65671999999999
38.71811,-91.65600999999998
38.71827,-91.65541
38.7195,-91.65213
38.7197,-91.65143000000001
38.71977,-91.65089999999998
38.71978,-91.6503
38.71969,-91.64666
38.7195,-91.64436000000001
38.71944,-91.64395
38.71935,-91.64369000000001
38.71902,-91.64315000000002
38.71842,-91.64236
38.7182,-91.64214
38.71792,-91.64194999999998
38.71725,-91.64171000000002
38.71646,-91.64146
38.71619,-91.64133000000001
38.71589,-91.64109000000001
38.71567,-91.64082000000002
38.71539,-91.64036
38.7138,-91.63745
38.71348,-91.63703
38.71174,-91.63535
38.70978,-91.63349
38.70954,-91.63311
38.70934,-91.63267000000001
38.70924,-91.63215999999999
38.70906,-91.62932999999998
38.70896,-91.62876
38.70811,-91.62519
38.70796,-91.62486
38.70783,-91.62468
38.70759,-91.62449000000001
38.70731,-91.62441
38.70569,-91.62449000000001
38.70547,-91.62445
38.70532,-91.62430999999999
38.70527,-91.62407
38.7053,-91.62365000000001
38.70536,-91.62295
38.70536,-91.62214999999999
38.70528,-91.62098000000002
38.70513,-91.61991999999999
38.70354,-91.60951
38.70344,-91.60863999999999
38.70273,-91.59939
38.70268,-91.59741
38.70278,-91.59445
38.70276,-91.59358000000002
38.70266,-91.5928
38.70237,-91.59104000000001
38.70224,-91.58987999999999
38.7021,-91.58799999999999
38.70214,-91.58572
38.70242,-91.58204000000001
38.70286,-91.57317000000001
38.70353,-91.56336
38.70374,-91.56201000000002
38.70482,-91.55692999999999
38.70637,-91.55109
38.70906,-91.54194
38.71205,-91.53433999999999
38.71282,-91.53301999999999
38.71321,-91.53227999999999
38.71354,-91.53131000000001
38.71384,-91.53037000000001
38.71398,-91.53005000000002
38.71421,-91.52975000000001
38.71483,-91.52909
38.71505,-91.52878000000001
38.71518,-91.52850999999998
38.71816,-91.51727999999999
38.71883,-91.51486
38.72132,-91.50559
38.72148,-91.50485000000001
38.72164,-91.50398999999999
38.72176,-91.5029
38.72196,-91.50076999999999
38.72222,-91.49920000000002
38.72325,-91.49415999999998
38.72434,-91.48875
38.72447,-91.48785
38.72505,-91.48447000000002
38.7262,-91.48044
38.72633,-91.47987999999998
38.72656,-91.47859000000001
38.72785,-91.47154999999999
38.72795,-91.47084
38.72801,-91.47015
38.72796,-91.45763
38.7279,-91.45618000000002
38.72774,-91.45328000000001
38.72777,-91.45251000000002
38.72791,-91.45183
38.72823,-91.45086000000001
38.72857,-91.45003
38.72875,-91.44934000000002
38.72882,-91.44871000000001
38.72884,-91.44801999999999
38.72881,-91.44638000000001
38.72868,-91.44618000000001
38.72677,-91.44548
38.72611,-91.44531000000001
38.72446,-91.4447
38.72212,-91.44379999999998
38.72009,-91.44295
38.7167,-91.44167
38.71319,-91.44033
38.70822,-91.43834
38.70706,-91.43773000000002
38.70692,-91.43745
38.70643,-91.4286
38.70644,-91.42819
38.70647,-91.42786
38.70657,-91.42739000000002
38.70692,-91.42648
38.7071,-91.42588000000001
38.70724,-91.42525000000001
38.70733,-91.42474
38.70737,-91.42421
38.70738,-91.42358
38.70731,-91.42230000000001
38.70725,-91.42188
38.70657,-91.41879
38.7064,-91.41818000000001
38.70617,-91.41765
38.70577,-91.41697000000001
38.70534,-91.41650999999999
38.70477,-91.4161
38.70405,-91.41573000000001
38.70363,-91.41545000000001
38.70327,-91.4151
38.70293,-91.41476
38.70154,-91.41285000000001
38.70121,-91.41233999999999
38.70097,-91.41189000000001
38.7007,-91.41126
38.7005,-91.41059
38.7002,-91.40933000000001
38.70005,-91.40881
38.6999,-91.40839000000001
38.6997,-91.40794
38.69948,-91.40755000000002
38.69927,-91.4072
38.69689,-91.40397
38.69638,-91.40329
38.69454,-91.40081000000001
38.6942,-91.40022999999998
38.69392,-91.39964999999999
38.69364,-91.39887
38.6919,-91.39273
38.69169,-91.39212000000001
38.69148,-91.39169
38.6911,-91.39116000000001
38.69079,-91.3908
38.69041,-91.39051000000001
38.68987,-91.39021999999999
38.68637,-91.38877999999998
38.68564,-91.38838000000001
38.68519,-91.38809000000002
38.68472,-91.38773000000001
38.68422,-91.38728999999999
38.6774,-91.38012000000001
38.67506,-91.37761
38.67443,-91.37694999999999
38.67392,-91.37657
38.6734,-91.37631000000002
38.67296,-91.37615999999999
38.67185,-91.3759
38.6714,-91.37572
38.67104,-91.37555
38.67065,-91.37528
38.6703,-91.37497000000001
38.66991,-91.3745
38.66954,-91.37394000000001
38.66924,-91.37332000000001
38.66858,-91.37174
38.66826,-91.37111
38.66793,-91.37059999999998
38.66763,-91.3702
38.6673,-91.36986
38.66696,-91.36956000000001
38.66663,-91.36929000000001
38.66249,-91.36677
38.65866,-91.36449
38.65221,-91.36053000000001
38.65184,-91.36026000000001
38.65143,-91.35986999999999
38.65106,-91.35941
38.65077,-91.35897
38.65053,-91.35847999999999
38.65029,-91.35791999999999
38.65012,-91.35739
38.65002,-91.3569
38.64997,-91.35653999999998
38.64994,-91.35609000000001
38.64994,-91.35564999999998
38.64995,-91.35525000000001
38.65002,-91.35470999999998
38.65013,-91.35415
38.65032,-91.35348999999998
38.65055,-91.35284
38.65069,-91.35245000000001
38.65082,-91.352
38.65093,-91.35153000000001
38.65098,-91.35112
38.65099,-91.35072
38.65096,-91.35024
38.6509,-91.34983
38.65078,-91.34935999999999
38.64962,-91.34560999999999
38.64946,-91.34518
38.64929,-91.34482
38.64908,-91.34446
38.64867,-91.34395000000001
38.64835,-91.34365
38.64801,-91.34338
38.64346,-91.34090000000001
38.64059,-91.33932
38.64017,-91.33908000000001
38.63947,-91.3386
38.63907,-91.33826000000001
38.63874,-91.33793
38.63841,-91.33754
38.63811,-91.33713000000002
38.63773,-91.33649
38.6372,-91.33533
38.63672,-91.33410000000001
38.63641,-91.33313999999999
38.63618,-91.33228
38.63595,-91.33119999999998
38.63429,-91.32371999999999
38.63416,-91.32296999999998
38.63408,-91.32218000000002
38.63405,-91.32145999999999
38.63402,-91.31890000000001
38.63397,-91.31758000000001
38.6339,-91.31677999999999
38.63371,-91.3155
38.63351,-91.3145
38.63333,-91.31379000000001
38.63302,-91.31283999999999
38.63254,-91.31161999999999
38.63202,-91.31055000000001
38.63158,-91.30978000000002
38.63109,-91.30903000000001
38.63062,-91.30843
38.63003,-91.30772999999999
38.62923,-91.30694
38.62859,-91.30643000000001
38.62794,-91.30597
38.62415,-91.3038
38.62326,-91.30323000000001
38.62249,-91.30265
38.62148,-91.30177000000001
38.62091,-91.30119999999999
38.6204,-91.30064
38.6197,-91.29978999999999
38.61929,-91.29925
38.6186,-91.29822999999999
38.61816,-91.29747
38.61789,-91.29700999999999
38.61753,-91.29633
38.61699,-91.29514
38.61543,-91.29129
38.61523,-91.29088999999999
38.61491,-91.29033
38.61443,-91.28965
38.61398,-91.28915000000001
38.6134,-91.28860999999999
38.61264,-91.28797
38.61202,-91.28740000000001
38.6115,-91.28686999999999
38.61105,-91.28633999999998
38.61047,-91.2856
38.61007,-91.28504
38.60973,-91.28444000000002
38.60932,-91.28364000000001
38.6089,-91.28272000000001
38.60861,-91.28191
38.60838,-91.28109000000001
38.60817,-91.28026
38.60795,-91.27931
38.60526,-91.26728
38.60501,-91.2662
38.60477,-91.26532000000002
38.60445,-91.26448000000002
38.60417,-91.2638
38.60376,-91.26302
38.60039,-91.25689
38.59933,-91.25492999999999
38.59888,-91.25389
38.59863,-91.25318
38.59846,-91.25256
38.59829,-91.25178
38.59816,-91.25097
38.5981,-91.25011000000001
38.5981,-91.24954000000001
38.59813,-91.24852
38.59823,-91.24758
38.59834,-91.24695
38.59852,-91.24619
38.59931,-91.24359999999999
38.59957,-91.24270000000001
38.59975,-91.24202
38.59993,-91.24122
38.60004,-91.24059000000001
38.60012,-91.23984
38.60016,-91.239
38.6002,-91.23818
38.60027,-91.23613999999999
38.60047,-91.22960999999999
38.6007,-91.22124
38.60086,-91.21645
38.60087,-91.21541999999998
38.60085,-91.21458000000001
38.60078,-91.21365
38.6007,-91.21301
38.6005,-91.21185999999999
38.60036,-91.21127
38.60018,-91.21061
38.59769,-91.20379
38.5974,-91.20292000000001
38.59728,-91.20234000000002
38.59722,-91.20187
38.59721,-91.2013
38.59723,-91.20076
38.59731,-91.20012999999999
38.5974,-91.19973999999999
38.59797,-91.19759999999999
38.59807,-91.19717999999999
38.59813,-91.19659
38.59814,-91.19622
38.5981,-91.19582
38.59801,-91.19534999999999
38.5979,-91.19492
38.59679,-91.19211
38.59656,-91.19141000000001
38.59637,-91.19071
38.59623,-91.19
38.59562,-91.18611999999999
38.59545,-91.18531
38.59519,-91.18442
38.59494,-91.18373000000001
38.59461,-91.18300000000002
38.58962,-91.17298
38.58928,-91.17222
38.58906,-91.17164
38.58886,-91.17098
38.58866,-91.17018
38.58852,-91.16943999999999
38.58837,-91.16809000000001
38.58827,-91.16716
38.58815,-91.16578000000001
38.58812,-91.16488
38.58812,-91.16264
38.58813,-91.15916999999999
38.58787,-91.15062
38.58786,-91.14975
38.5879,-91.14895
38.59015,-91.12523
38.5902,-91.12455
38.59023,-91.12397999999999
38.5902,-91.12315000000001
38.5901,-91.12244
38.58993,-91.12157000000001
38.5897,-91.12078
38.58947,-91.12016
38.58919,-91.11957
38.58893,-91.11911000000001
38.58855,-91.11856
38.5882,-91.11811
38.58771,-91.11756
38.58508,-91.11497999999999
38.58478,-91.11467
38.58441,-91.11423000000001
38.58403,-91.11372
38.58364,-91.11314000000002
38.58335,-91.11264000000001
38.58306,-91.11201
38.58283,-91.11147
38.58256,-91.11067
38.58082,-91.10366000000001
38.58058,-91.10281999999998
38.58017,-91.10163999999999
38.57968,-91.10058999999998
38.57933,-91.09994
38.57876,-91.09902
38.57755,-91.09711
38.57715,-91.09640999999999
38.57692,-91.09593
38.57671,-91.09546999999999
38.57648,-91.09484000000001
38.57627,-91.09407000000002
38.57616,-91.09350000000001
38.57606,-91.09268999999999
38.57593,-91.0911
38.57581,-91.08972
38.57555,-91.0864
38.57516,-91.0816
38.57508,-91.08073000000002
38.57497,-91.08018000000001
38.57484,-91.07975
38.57462,-91.07924000000001
38.57436,-91.07879999999999
38.57404,-91.07838
38.57369,-91.07805999999999
38.57328,-91.07777
38.57042,-91.07628
38.57008,-91.07606
38.56974,-91.07579999999999
38.56947,-91.07556
38.56907,-91.07514000000001
38.5687,-91.07469
38.56835,-91.07417
38.56804,-91.07359
38.56782,-91.07308999999999
38.56759,-91.07241999999999
38.56743,-91.07178999999999
38.56685,-91.06833999999999
38.56666,-91.06749000000001
38.56636,-91.06641000000001
38.56605,-91.06557000000001
38.56529,-91.06375
38.56433,-91.06144999999999
38.5603,-91.05345000000001
38.55501,-91.04294000000002
38.55431,-91.04164
38.55375,-91.04078000000001
38.54825,-91.03378000000001
38.54673,-91.0318
38.54614,-91.03093999999999
38.54579,-91.0303
38.54549,-91.02961000000001
38.54522,-91.02888000000002
38.54173,-91.01729
38.54134,-91.01615
38.54083,-91.01492
38.53999,-91.01326000000002
38.53999,-91.01326000000002
38.53954,-91.01242000000002
38.53917,-91.01166000000001
38.5389,-91.01094999999999
38.53865,-91.01005000000001
38.53844,-91.00917
38.53831,-91.00825
38.53832,-91.00723000000001
38.53838,-91.00597000000001
38.53857,-91.00559999999999
38.53935,-91.00568
38.54656,-91.00652
38.54713,-91.00651000000001
38.54764,-91.00639
38.54811,-91.00617
38.54857,-91.00581999999999
38.54897,-91.00539000000001
38.54957,-91.00449
38.55019,-91.00364000000002
38.55049,-91.00333000000001
38.55084,-91.00303
38.55365,-91.00106
38.55479,-91.00026000000001
38.56126,-90.99564999999998
38.56168,-90.99535
38.56204,-90.99518000000001
38.5624,-90.99507
38.5628,-90.99500999999999
38.56317,-90.99500000000001
38.5637,-90.99509999999998
38.56739,-90.99597999999999
38.57181,-90.997
38.57598,-90.99785
38.58397,-90.99948999999998
38.58906,-91.00053
38.59736,-91.00224
38.5978,-91.00235000000001
38.59807,-91.00246
38.59834,-91.00263
38.59856,-91.00279999999999
38.59881,-91.00306999999999
38.59902,-91.00336999999999
38.59965,-91.00457
38.59988,-91.00496
38.60001,-91.00507
38.60016,-91.00508000000002
38.60029,-91.00497
38.60051,-91.00463000000001
38.60068,-91.00427999999999
38.60086,-91.00365999999998
38.602,-90.99894000000001
38.60226,-90.99825999999999
38.60252,-90.9979
38.60324,-90.99747000000002
38.60343,-90.99728
38.60368,-90.99679999999999
38.60383,-90.99657000000001
38.60405,-90.99642000000002
38.60428,-90.99634
38.60518,-90.99575999999999
38.60528,-90.99567
38.60536,-90.99547999999999
38.60554,-90.99491999999999
38.60563,-90.99473999999999
38.60706,-90.99244
38.60749,-90.99173999999999
38.60787,-90.99108
38.60832,-90.99016
38.60972,-90.98702
38.61039,-90.98565000000001
38.61117,-90.98432
38.61155,-90.98375000000002
38.6119,-90.98339
38.61233,-90.98306
38.613,-90.98274000000002
38.61351,-90.98263999999999
38.61844,-90.98224999999999
38.61907,-90.98213999999999
38.62593,-90.97997999999998
38.62619,-90.97983000000001
38.62647,-90.97960999999999
38.62668,-90.97935
38.62683,-90.97908999999999
38.62695,-90.97874999999999
38.62703,-90.97838
38.62732,-90.97584000000001
38.62741,-90.97544000000001
38.62795,-90.97389
38.62807,-90.97367
38.62834,-90.97335999999999
38.6286,-90.97318999999999
38.6295,-90.97275999999998
38.63051,-90.97224999999999
38.63079,-90.97214000000001
38.63106,-90.97208999999998
38.63136,-90.97212
38.63158,-90.97219000000001
38.63205,-90.97241999999999
38.63223,-90.97246999999999
38.63246,-90.97245
38.63274,-90.97235000000002
38.63441,-90.97138
38.63502,-90.97099
38.63534,-90.97068999999999
38.63585,-90.96998000000001
38.63609,-90.9697
38.63646,-90.96955
38.63688,-90.96943
38.63747,-90.96934
38.63778,-90.96926000000001
38.63803,-90.9691
38.63826,-90.96890999999999
38.6394,-90.96766
38.64004,-90.96735
38.64092,-90.96693999999999
38.64116,-90.96673
38.64132,-90.96643
38.64143,-90.96599000000001
38.64171,-90.96373
38.64184,-90.96339999999999
38.64203,-90.96308000000001
38.6423,-90.96274000000001
38.64261,-90.96250000000001
38.64442,-90.96163000000001
38.64454,-90.96165000000001
38.6448,-90.96192000000001
38.64506,-90.96210000000001
38.64536,-90.96214999999999
38.64565,-90.96212
38.64709,-90.96163000000001
38.64738,-90.96142
38.64823,-90.96066999999999
38.64923,-90.95962
38.65009,-90.95863000000001
38.65069,-90.95811999999999
38.6513,-90.95778
38.65428,-90.95698
38.65674,-90.9562
38.65715,-90.95603
38.65775,-90.95569
38.66074,-90.95367999999999
38.66181,-90.95296999999998
38.66398,-90.95199
38.66618,-90.95077000000001
38.66897,-90.94906999999999
38.66931,-90.94890999999998
38.66957,-90.94886
38.66986,-90.94886
38.6701,-90.94890999999998
38.67039,-90.94905
38.6712,-90.94955
38.67158,-90.94974000000001
38.67453,-90.95077000000001
38.67499,-90.95089999999999
38.67547,-90.95094
38.68445,-90.95093
38.68483,-90.95101
38.68512,-90.95115
38.68536,-90.95134000000002
38.6857,-90.95178
38.68576,-90.95185999999998
38.68584,-90.95185999999998
38.68592,-90.95181
38.68594,-90.95168000000001
38.68591,-90.94655
38.68588,-90.94617
38.68581,-90.94580999999999
38.68572,-90.94552
38.68477,-90.94362000000001
38.68459,-90.94319
38.68449,-90.94286
38.68441,-90.94247
38.68435,-90.94205
38.68432,-90.94150000000002
38.68433,-90.94096999999998
38.68464,-90.93726
38.6847,-90.93640999999998
38.68478,-90.93465000000001
38.68482,-90.93428000000002
38.68491,-90.93402
38.68503,-90.93382
38.68515,-90.93366
38.68534,-90.93349000000001
38.68871,-90.93139999999998
38.69001,-90.93044000000002
38.69074,-90.92985
38.69092,-90.92964000000001
38.69106,-90.92939000000001
38.69115,-90.92914
38.69123,-90.92882
38.6914,-90.92778000000001
38.69173,-90.92622000000002
38.69193,-90.92558
38.69213,-90.92513
38.69231,-90.92476000000001
38.69258,-90.92433
38.69304,-90.92375
38.69535,-90.92107
38.69574,-90.92071
38.69614,-90.92039000000001
38.69656,-90.92015000000001
38.69726,-90.91977999999999
38.69768,-90.91960999999999
38.69859,-90.91943000000001
38.69886,-90.91932
38.69906,-90.91916000000002
38.6992,-90.91898000000001
38.69929,-90.91875
38.69934,-90.91850999999998
38.69936,-90.9181
38.69937,-90.91725
38.69934,-90.91660999999999
38.69928,-90.9156
38.69929,-90.91457
38.69933,-90.91317000000001
38.69939,-90.91246
38.69952,-90.91132999999999
38.69955,-90.9104
38.69961,-90.90984
38.69982,-90.90855999999998
38.69994,-90.90811000000001
38.7001,-90.90770000000001
38.7003,-90.90734999999999
38.70048,-90.90712000000001
38.70063,-90.90697
38.70083,-90.90680999999999
38.7016,-90.90637
38.7027,-90.90562
38.70358,-90.90492
38.70439,-90.90431
38.70467,-90.90404
38.70488,-90.90376000000002
38.70522,-90.90317
38.70539,-90.90284
38.70548,-90.90254000000002
38.70552,-90.90224000000001
38.70551,-90.90196
38.70547,-90.90169
38.70528,-90.90075
38.7052,-90.90046
38.70489,-90.89955999999998
38.70482,-90.89925
38.70478,-90.89885
38.70472,-90.89785999999999
38.70474,-90.89760999999999
38.70479,-90.89731999999999
38.70569,-90.89487
38.70596,-90.89410000000001
38.70617,-90.89345
38.7064,-90.89292999999999
38.70661,-90.89259
38.70688,-90.89223
38.70714,-90.89197
38.70744,-90.89172000000001
38.70779,-90.89146
38.70793,-90.89129
38.7081,-90.89100999999999
38.70819,-90.89072
38.70826,-90.89031999999999
38.70866,-90.88824
38.70873,-90.88778000000001
38.70879,-90.88728
38.70889,-90.88631
38.70896,-90.88597
38.70923,-90.88523000000001
38.7093,-90.88497
38.70929,-90.88469000000001
38.70903,-90.88318
38.70899,-90.88285000000001
38.70899,-90.88249999999999
38.70905,-90.88213
38.70913,-90.88182999999998
38.70926,-90.88144
38.70959,-90.88074
38.70972,-90.88028
38.70977,-90.88009999999999
38.70982,-90.87975
38.70987,-90.87908
38.70994,-90.87873999999999
38.71007,-90.87845
38.71024,-90.87819999999999
38.71042,-90.87801
38.71057,-90.87806999999999
38.71091,-90.87831999999999
38.7111,-90.87842000000002
38.71136,-90.87846999999999
38.71434,-90.87842000000002
38.71457,-90.87842000000002
38.71484,-90.8785
38.71505,-90.87863
38.71522,-90.87882999999998
38.71548,-90.87923000000001
38.71563,-90.87942
38.71578,-90.87954999999998
38.71739,-90.88043999999998
38.71788,-90.88064
38.72106,-90.88162
38.72146,-90.88169000000001
38.72175,-90.88170999999998
38.72225,-90.88163
38.72321,-90.88142000000002
38.72834,-90.87959999999998
38.72902,-90.87942999999999
38.72951,-90.87935
38.73165,-90.87924
38.73306,-90.87917
38.73349,-90.87916
38.73682,-90.87956
38.73732,-90.87954999999998
38.73775,-90.87947
38.74186,-90.87827
38.74389,-90.87763
38.74418,-90.87747999999999
38.74443,-90.87729
38.74473,-90.87691
38.7459,-90.87497999999999
38.74607,-90.87476000000001
38.74635,-90.87455
38.74736,-90.87389
